image_name|comment_number|comment|original|target
3963038375.jpg|0| A man and a woman dressed in [MASK] are roller-blading .| A man and a woman dressed in black are roller-blading .|black
103031977.jpg|0| Mechanic fixing [MASK] car .| Mechanic fixing yellow car .|yellow
4734535884.jpg|0| A middle-age man in [MASK] suit speaking into the mic , behind brown podium .| A middle-age man in black suit speaking into the mic , behind brown podium .|black
4815052270.jpg|0| Two men dressed in dark [MASK] coverings and sandals stand near a large reflective sculpture .| Two men dressed in dark orange coverings and sandals stand near a large reflective sculpture .|orange
127450902.jpg|0| A woman in a [MASK] shirt eating a salad .| A woman in a black shirt eating a salad .|black
221510405.jpg|0|" A man in glasses and a [MASK] coat with the name tag "" Jim "" smiles ."|" A man in glasses and a white coat with the name tag "" Jim "" smiles ."|white
2215837479.jpg|0| A lady in [MASK] is holding up her hands .| A lady in green is holding up her hands .|green
7599430126.jpg|0| A young man in a [MASK] shirt is holding a Free Hugs sign .| A young man in a black shirt is holding a Free Hugs sign .|black
4698362761.jpg|0| Man dressed in [MASK] running in a race .| Man dressed in green running in a race .|green
2456472092.jpg|0| The woman in a [MASK] dress sitting in chair is holding a baby .| The woman in a white dress sitting in chair is holding a baby .|white
3455964125.jpg|0| Women in [MASK] are performing with nun-chucks .| Women in red are performing with nun-chucks .|red
4887777705.jpg|0| A person wearing [MASK] jeans and a striped shirt looks toward a smiling woman .| A person wearing blue jeans and a striped shirt looks toward a smiling woman .|blue
6838087446.jpg|0| A barefoot person in a yellow shirt , [MASK] pants and tan hat sweeps a checkered floor .| A barefoot person in a yellow shirt , blue pants and tan hat sweeps a checkered floor .|blue
4801146545.jpg|0| A picture of [MASK] female statues in sunlight .| A picture of white female statues in sunlight .|white
520913429.jpg|0| A construction worker in an [MASK] vest walks .| A construction worker in an orange vest walks .|orange
3556037801.jpg|0| A woman with a [MASK] purse and a young boy are walking on a path .| A woman with a black purse and a young boy are walking on a path .|black
2707969386.jpg|0| A youth wearing a [MASK] and red jersey and yellow helmet is crouching in a football position| A youth wearing a blue and red jersey and yellow helmet is crouching in a football position|blue
2245916742.jpg|0| Two men dressed in [MASK] are sitting down , one above the other .| Two men dressed in orange are sitting down , one above the other .|orange
4964920809.jpg|0| A [MASK] train collides with a small car on the tracks .| A blue train collides with a small car on the tracks .|blue
2932740428.jpg|0| A baby cries while surrounded by green , [MASK] , and orange toys .| A baby cries while surrounded by green , yellow , and orange toys .|yellow
4623083754.jpg|0| A man wearing [MASK] gloves is holding a [MASK] basket .| A man wearing red gloves is holding a red basket .|red
102268204.jpg|0| A boy running on the sidewalk in front of a [MASK] building .| A boy running on the sidewalk in front of a blue building .|blue
2934573544.jpg|0| People are running in some type of marathon while passing [MASK] signs .| People are running in some type of marathon while passing blue signs .|blue
3005979237.jpg|0| A woman in a [MASK] dress walking across the beach while holding a cup of coffee .| A woman in a white dress walking across the beach while holding a cup of coffee .|white
4816481551.jpg|0| A man in a [MASK] sweatshirt walks three dogs in front of a mural .| A man in a black sweatshirt walks three dogs in front of a mural .|black
5113641142.jpg|0| A person holding up a [MASK] , yellow and purple striped flag on a street .| A person holding up a red , yellow and purple striped flag on a street .|red
7558549616.jpg|0| kids in orange life vests on sitting in a [MASK] raft| kids in orange life vests on sitting in a black raft|black
2879241506.jpg|0| Four girls in [MASK] tops are weaving leaves in a building .| Four girls in black tops are weaving leaves in a building .|black
956164675.jpg|0| A muscular [MASK] man runs through a muddy track during a race .| A muscular black man runs through a muddy track during a race .|black
3765589.jpg|0| Girl on pink skateboard wearing [MASK] jacket| Girl on pink skateboard wearing black jacket|black
4930721605.jpg|0| A mountainous photo is complete with a [MASK] sky .| A mountainous photo is complete with a blue sky .|blue
11678931.jpg|0| A [MASK] British Airways plane on the airstrip .| A white British Airways plane on the airstrip .|white
2542415282.jpg|0| Crowd throwing a person into the air with a [MASK] , white , and red flag .| Crowd throwing a person into the air with a blue , white , and red flag .|blue
3710520638.jpg|0| A man wearing [MASK] climbs a steep cliff .| A man wearing blue climbs a steep cliff .|blue
2904129133.jpg|0| A little [MASK] dog chases another little [MASK] dog through thick snow .| A little black dog chases another little black dog through thick snow .|black
6916655550.jpg|0| A girl in a [MASK] jacket is sitting in front of the Seattle skyline .| A girl in a blue jacket is sitting in front of the Seattle skyline .|blue
2841196844.jpg|0| A golden-brown dog running through a [MASK] field .| A golden-brown dog running through a green field .|green
2151300603.jpg|0| A person wearing [MASK] jeans and a [MASK] tank top stands and waits .| A person wearing blue jeans and a blue tank top stands and waits .|blue
420900246.jpg|0| A young girl in a pink shirt stretching to touch a [MASK] balloon .| A young girl in a pink shirt stretching to touch a green balloon .|green
2923605305.jpg|0| A girl uses her knife to cut a sandwich as she eats at a [MASK] table outside .| A girl uses her knife to cut a sandwich as she eats at a blue table outside .|blue
84509831.jpg|0| A person in a [MASK] hat is walking on the sidewalk .| A person in a white hat is walking on the sidewalk .|white
238964239.jpg|0| A man in athletic attire walks across a [MASK] grassy sports field while cameramen look on .| A man in athletic attire walks across a green grassy sports field while cameramen look on .|green
3425851292.jpg|0| A boy wearing [MASK] crocs climbing a tree .| A boy wearing red crocs climbing a tree .|red
3675825945.jpg|0| A woman in [MASK] stands at the entrance of a shop .| A woman in white stands at the entrance of a shop .|white
640028992.jpg|0| Man in [MASK] hat and woman in pink dress walk down city street outside a bar .| Man in black hat and woman in pink dress walk down city street outside a bar .|black
95795877.jpg|0| A dark-skinned man in a [MASK] sports outfit plays basketball .| A dark-skinned man in a white sports outfit plays basketball .|white
2898810636.jpg|0| Woman with [MASK] hair works on creating fabric .| Woman with black hair works on creating fabric .|black
2534137886.jpg|0| A man with [MASK] glasses plays a [MASK] guitar .| A man with black glasses plays a black guitar .|black
4959476952.jpg|0| A boy in a [MASK] shirt and khakis is reaching into a puddle of water .| A boy in a yellow shirt and khakis is reaching into a puddle of water .|yellow
339056745.jpg|0| The [MASK] dog is jumping into the pool to catch a rubber chicken in its mouth .| The black dog is jumping into the pool to catch a rubber chicken in its mouth .|black
2543253343.jpg|0| a white dog is running behind a [MASK] dog on a paved path by some grass .| a white dog is running behind a black dog on a paved path by some grass .|black
3958778014.jpg|0| Older gentlemen in a green jacket and [MASK] jeans sitting at a small table .| Older gentlemen in a green jacket and blue jeans sitting at a small table .|blue
4830620136.jpg|0| A small girl holding a [MASK] wire to a battery while standing at a table .| A small girl holding a green wire to a battery while standing at a table .|green
5188555891.jpg|0| A brown dog is walking on a wooded path with [MASK] flowers .| A brown dog is walking on a wooded path with white flowers .|white
3225998968.jpg|0| A woman wearing black is holding a yellow flag with [MASK] lettering .| A woman wearing black is holding a yellow flag with red lettering .|red
2271755053.jpg|0| A man in a [MASK] shirt is doing something with a bicycle tire .| A man in a red shirt is doing something with a bicycle tire .|red
2877038014.jpg|0| Toddler in [MASK] wearing a chefs hat .| Toddler in red wearing a chefs hat .|red
3135215526.jpg|0| Two men dressed as [MASK] swans .| Two men dressed as white swans .|white
2506703854.jpg|0| A woman walks down the sidewalk , in front of a [MASK] tile mural .| A woman walks down the sidewalk , in front of a blue tile mural .|blue
5851970989.jpg|0| Four guys are standing by a [MASK] fence , one of them holding a Frisbee .| Four guys are standing by a white fence , one of them holding a Frisbee .|white
4914906265.jpg|0| Two people in a kayak are paddling past [MASK] foliage on a river .| Two people in a kayak are paddling past green foliage on a river .|green
4114592385.jpg|0| A man with a gray jacket and [MASK] jeans speaks into a microphone while facing a crowd .| A man with a gray jacket and blue jeans speaks into a microphone while facing a crowd .|blue
2331094501.jpg|0| A woman assembles a [MASK] metal frame on the sidewalk .| A woman assembles a white metal frame on the sidewalk .|white
2622702783.jpg|0| Two men in neon yellow vests are planting yellow and [MASK] flowers .| Two men in neon yellow vests are planting yellow and red flowers .|red
3185645793.jpg|0| A woman with a [MASK] sunshade is passing a sales merchant on the beach .| A woman with a green sunshade is passing a sales merchant on the beach .|green
2422637172.jpg|0| A large [MASK] sign on the side of a building .| A large yellow sign on the side of a building .|yellow
7129695767.jpg|0| A man in a [MASK] hat and shirt is throwing the ball .| A man in a red hat and shirt is throwing the ball .|red
461413605.jpg|0| A man in a gray shirt and [MASK] shorts is about to throw a medicine ball .| A man in a gray shirt and black shorts is about to throw a medicine ball .|black
4784816870.jpg|0| A woman passes a [MASK] back to another woman at a ConAgra Illinois food bank event .| A woman passes a green back to another woman at a ConAgra Illinois food bank event .|green
2042572803.jpg|0| A [MASK] jeep in the dirt in the woods .| A white jeep in the dirt in the woods .|white
7692621468.jpg|0| Woman in a [MASK] shirt doing craft work .| Woman in a purple shirt doing craft work .|purple
3224407844.jpg|0| Two men in [MASK] shirts race on bicycles , while others watch .| Two men in red shirts race on bicycles , while others watch .|red
4619702530.jpg|0| An old man in a [MASK] hat is napping at a fishing pier .| An old man in a white hat is napping at a fishing pier .|white
3008684665.jpg|0| Four [MASK] children smiling and eating their lunch on the ground .| Four black children smiling and eating their lunch on the ground .|black
2753157857.jpg|0| A woman wearing [MASK] is explaining her telescope to others .| A woman wearing red is explaining her telescope to others .|red
5729814.jpg|0| A man hugging a young boy in a [MASK] shirt .| A man hugging a young boy in a blue shirt .|blue
4695704555.jpg|0| A woman in a [MASK] shirt fixing a little girl 's hair .| A woman in a purple shirt fixing a little girl 's hair .|purple
6720912181.jpg|0| The man in [MASK] tries to amuse the lady in white by picking his nose .| The man in black tries to amuse the lady in white by picking his nose .|black
4719086173.jpg|0| A man in a [MASK] coat that is about to walk through a crowd of protesters .| A man in a black coat that is about to walk through a crowd of protesters .|black
3328852290.jpg|0| A girl , wearing safety goggles and [MASK] rubber gloves , is using test tubes .| A girl , wearing safety goggles and blue rubber gloves , is using test tubes .|blue
3496279461.jpg|0| A man in a black hat and [MASK] shirt juggling .| A man in a black hat and blue shirt juggling .|blue
261627889.jpg|0| A man in a [MASK] vest sits perched outside a window with a paint can .| A man in a blue vest sits perched outside a window with a paint can .|blue
4294393495.jpg|0| Man in [MASK] jacket and baseball cap juggling on a street .| Man in black jacket and baseball cap juggling on a street .|black
283999555.jpg|0| A redhead woman wearing a [MASK] shirt bites into her food .| A redhead woman wearing a black shirt bites into her food .|black
6819273117.jpg|0| A brown dog and a [MASK] and white dog are running over grassy hills .| A brown dog and a black and white dog are running over grassy hills .|black
4254687302.jpg|0| Three people sit at table by [MASK] siren .| Three people sit at table by red siren .|red
2105320784.jpg|0| A boy and a woman in [MASK] walk around with tennis rackets .| A boy and a woman in white walk around with tennis rackets .|white
149806768.jpg|0| A man in a [MASK] hat dozes while riding the train .| A man in a green hat dozes while riding the train .|green
1394796089.jpg|0| A woman in a [MASK] shirt is sleeping on a tan couch .| A woman in a red shirt is sleeping on a tan couch .|red
284279868.jpg|0| The skinny brown dog is running through the tall [MASK] grass .| The skinny brown dog is running through the tall green grass .|green
4784654965.jpg|0| A colorfully dress person is posing with a [MASK] and white umbrella .| A colorfully dress person is posing with a blue and white umbrella .|blue
4546344816.jpg|0| A man in a [MASK] sweater waits at a street food stand .| A man in a red sweater waits at a street food stand .|red
3801799568.jpg|0| A man in a light [MASK] cap is carving an ice sculpture .| A man in a light blue cap is carving an ice sculpture .|blue
2776593721.jpg|0| A boy and a girl are riding in a [MASK] seat on a fairground ride .| A boy and a girl are riding in a red seat on a fairground ride .|red
539761097.jpg|0| A man in black and yellow on a horse is talking to a person wearing [MASK] .| A man in black and yellow on a horse is talking to a person wearing red .|red
7767981942.jpg|0| Man in gray and [MASK] coat blows bubbles .| Man in gray and blue coat blows bubbles .|blue
3484576025.jpg|0| A girl in a [MASK] shirt feeds an exotic bird| A girl in a blue shirt feeds an exotic bird|blue
5045035726.jpg|0| A man in [MASK] shirt is reading while waiting on train .| A man in white shirt is reading while waiting on train .|white
3426327477.jpg|0| An artist in a [MASK] sweater is sculpting large rocks .| An artist in a black sweater is sculpting large rocks .|black
3726980861.jpg|0| A man in a [MASK] t-shirt and a face-mask works with hooks .| A man in a blue t-shirt and a face-mask works with hooks .|blue
3838799029.jpg|0| Boy in [MASK] shirt getting ready to hit the pinata .| Boy in red shirt getting ready to hit the pinata .|red
3264650118.jpg|0| A woman in a [MASK] jacket is posing for a photograph .| A woman in a green jacket is posing for a photograph .|green
2914737181.jpg|0| A boy in red prepares to throw a [MASK] ball into the hoop , while others watch .| A boy in red prepares to throw a blue ball into the hoop , while others watch .|blue
273603643.jpg|0| a man standing with a gray shirt and [MASK] jeans standing at a watch repair booth| a man standing with a gray shirt and blue jeans standing at a watch repair booth|blue
2550011909.jpg|0| A scuba diver ignores a group of [MASK] and yellow fish as he explores the ocean .| A scuba diver ignores a group of blue and yellow fish as he explores the ocean .|blue
2475640704.jpg|0| The man in the [MASK] hat holds the brown hair woman 's necklace .| The man in the black hat holds the brown hair woman 's necklace .|black
4580085971.jpg|0| A [MASK] women wearing loose clothes shakes dust from an item .| A black women wearing loose clothes shakes dust from an item .|black
3666188658.jpg|0| Man in a [MASK] shirt with a watch grilling many hotdogs on a stainless steel barbecue .| Man in a black shirt with a watch grilling many hotdogs on a stainless steel barbecue .|black
6867197342.jpg|0| A girl in a [MASK] dress stands in front of a circular grill where meat is cooking .| A girl in a blue dress stands in front of a circular grill where meat is cooking .|blue
6756679029.jpg|0| A man in a green coat pulls a [MASK] suitcase behind him .| A man in a green coat pulls a red suitcase behind him .|red
5457524393.jpg|0| Two people with [MASK] backpacks hiking up a hill .| Two people with yellow backpacks hiking up a hill .|yellow
5131842202.jpg|0| A man sitting in a [MASK] metal chair .| A man sitting in a blue metal chair .|blue
2310231104.jpg|0| The guy in the [MASK] jacket is standing on his hand on a checkered rectangle .| The guy in the black jacket is standing on his hand on a checkered rectangle .|black
4236904897.jpg|0| A girl in a [MASK] two piece bathing suit at the beach .| A girl in a blue two piece bathing suit at the beach .|blue
1855937878.jpg|0| A woman walking down the street past a jewelry shop with a [MASK] dress in the window .| A woman walking down the street past a jewelry shop with a red dress in the window .|red
3027936866.jpg|0| A [MASK] motorcycle is jumping over some colored barrels .| A blue motorcycle is jumping over some colored barrels .|blue
494174844.jpg|0| A girl in a [MASK] bikini is jumping into a pool .| A girl in a red bikini is jumping into a pool .|red
4299160955.jpg|0| The people are riding a [MASK] moped in the street .| The people are riding a red moped in the street .|red
3965760848.jpg|0| Two men in business attire are talking by a large , [MASK] sculpture of a cube .| Two men in business attire are talking by a large , red sculpture of a cube .|red
3806981527.jpg|0| A snowboarder clothed in [MASK] is in the middle of a jump from a snowy hill .| A snowboarder clothed in red is in the middle of a jump from a snowy hill .|red
3581451227.jpg|0| A woman in a [MASK] coat eats dinner while her dog looks on .| A woman in a black coat eats dinner while her dog looks on .|black
2204677106.jpg|0| A cheerleader in a [MASK] shirt performing .| A cheerleader in a blue shirt performing .|blue
378434971.jpg|0| 5 Construction workers wearing yellow vests and [MASK] hats are outside working .| 5 Construction workers wearing yellow vests and blue hats are outside working .|blue
5923096321.jpg|0| Small boy in [MASK] Christmas pajamas holding a box .| Small boy in green Christmas pajamas holding a box .|green
128912885.jpg|0| The boys wearing the [MASK] uniforms tackled number 25 .| The boys wearing the purple uniforms tackled number 25 .|purple
458735196.jpg|0| A man and a woman wearing [MASK] wool coats .| A man and a woman wearing black wool coats .|black
2955022652.jpg|0| A man trying to throw a ball into [MASK] cups .| A man trying to throw a ball into red cups .|red
3301935788.jpg|0| a woman in [MASK] is sitting next to a man wearing glasses in a coffee shop .| a woman in black is sitting next to a man wearing glasses in a coffee shop .|black
4840742835.jpg|0| A pro cyclist in [MASK] , yellow and white biking clothes .| A pro cyclist in blue , yellow and white biking clothes .|blue
6609688031.jpg|0| A little girl in a yellow outfit sitting in a [MASK] , yellow and red swing .| A little girl in a yellow outfit sitting in a blue , yellow and red swing .|blue
3084001782.jpg|0| A man dressed in [MASK] standing on the back of a train .| A man dressed in blue standing on the back of a train .|blue
3247423890.jpg|0| Man airborne on wakeboard with elevation in the background and [MASK] water .| Man airborne on wakeboard with elevation in the background and blue water .|blue
5558592.jpg|0| A little boy in a [MASK] shirt and [MASK] shorts climbing a tree .| A little boy in a red shirt and red shorts climbing a tree .|red
2736263527.jpg|0| A Coke truck is driving pass a [MASK] truck parked on the side of the road .| A Coke truck is driving pass a blue truck parked on the side of the road .|blue
2326587605.jpg|0| A child in an [MASK] shirt examines the propeller on a large radial aircraft engine .| A child in an orange shirt examines the propeller on a large radial aircraft engine .|orange
4819960206.jpg|0| A child wearing a [MASK] coat runs along the snow while a small dog follows .| A child wearing a blue coat runs along the snow while a small dog follows .|blue
74736854.jpg|0| a [MASK] dog is looking at the tabby cat that is sitting by the window .| a black dog is looking at the tabby cat that is sitting by the window .|black
225692535.jpg|0| A man in a [MASK] shirt showing off what he is cooking .| A man in a blue shirt showing off what he is cooking .|blue
32490830.jpg|0| White dog running through a field of [MASK] flowers .| White dog running through a field of yellow flowers .|yellow
2780105274.jpg|0| Women in [MASK] bathing suits and hats are dancing in the sand at the Beijing 2008 Olympics .| Women in red bathing suits and hats are dancing in the sand at the Beijing 2008 Olympics .|red
4047727514.jpg|0| Men cove[MASK] in [MASK] paste playing chess .| Men covered in red paste playing chess .|red
6743911073.jpg|0| The woman in [MASK] while playing guitar , steps up to the microphone and sings .| The woman in black while playing guitar , steps up to the microphone and sings .|black
166654939.jpg|0| a young child in a [MASK] shirt hanging upside down on a swing| a young child in a purple shirt hanging upside down on a swing|purple
23015660.jpg|0| Two men chatting in [MASK] armchairs .| Two men chatting in red armchairs .|red
4826353878.jpg|0| A man wearing a [MASK] rain suit and a hat sweeps a wet brick street .| A man wearing a blue rain suit and a hat sweeps a wet brick street .|blue
207240631.jpg|0| A child 's hands with [MASK] sleeves , uses alligator clips .| A child 's hands with purple sleeves , uses alligator clips .|purple
3186662364.jpg|0| three children in a field with [MASK] flowers| three children in a field with white flowers|white
5508398736.jpg|0| A male wearing a [MASK] shirt is holding a cup in hand while staring at the camera .| A male wearing a blue shirt is holding a cup in hand while staring at the camera .|blue
2103080234.jpg|0| A man in a [MASK] shirt referees a wrestling match .| A man in a red shirt referees a wrestling match .|red
3844096151.jpg|0| Lots of people in a forest with a man standing on a log with [MASK] shirt .| Lots of people in a forest with a man standing on a log with white shirt .|white
5273187871.jpg|0| Woman wearing [MASK] and kneeling on rollerskates with deer face antlers on top of her helmet .| Woman wearing black and kneeling on rollerskates with deer face antlers on top of her helmet .|black
6661528969.jpg|0| Small child in a orange top sitting in a purple and [MASK] chair on a graveled yard .| Small child in a orange top sitting in a purple and white chair on a graveled yard .|white
2110898123.jpg|0| The sky glows a vivid [MASK] in the sun .| The sky glows a vivid yellow in the sun .|yellow
1332208215.jpg|0| A snowboarder wearing a [MASK] coat is going down a snow-cove[MASK] slope .| A snowboarder wearing a red coat is going down a snow-covered slope .|red
2373932560.jpg|0| A big white dog and a small [MASK] dog sit in the snow .| A big white dog and a small black dog sit in the snow .|black
3639363462.jpg|0| A smiling bearded man wears a shirt with an [MASK] peace sign| A smiling bearded man wears a shirt with an orange peace sign|orange
7582142286.jpg|0| A little girl in [MASK] overalls plays on a seesaw in a backyard .| A little girl in blue overalls plays on a seesaw in a backyard .|blue
101859883.jpg|0| A man is pushing his [MASK] painted snack cart through the street .| A man is pushing his blue painted snack cart through the street .|blue
1289352548.jpg|0| Young girl in [MASK] graduation suit flings her hat upward into the field .| Young girl in red graduation suit flings her hat upward into the field .|red
3621649810.jpg|0| Workers wearing [MASK] vests are working on a curved wall .| Workers wearing orange vests are working on a curved wall .|orange
464527562.jpg|0| A Japanese man in a [MASK] shirt , at the olympics playing tennis .| A Japanese man in a red shirt , at the olympics playing tennis .|red
2400700373.jpg|0| A bald man with a beard plays the accordion in front of [MASK] doors| A bald man with a beard plays the accordion in front of green doors|green
424779662.jpg|0| Lady with a [MASK] mask at the dentist and she just look very unhappy .| Lady with a green mask at the dentist and she just look very unhappy .|green
6887015039.jpg|0| A man and a boy riding brown horses are roping a [MASK] steer in a corral .| A man and a boy riding brown horses are roping a white steer in a corral .|white
3260428543.jpg|0| A gymnast wearing a [MASK] leotard is doing a balance beam routine .| A gymnast wearing a blue leotard is doing a balance beam routine .|blue
3045769443.jpg|0| A young boy jumps on the brown couch in his gray and [MASK] Spiderman outfit .| A young boy jumps on the brown couch in his gray and blue Spiderman outfit .|blue
1060605297.jpg|0| A woman is walking a [MASK] bike across a road .| A woman is walking a blue bike across a road .|blue
3152291140.jpg|0| A man in a [MASK] polo and jeans plays an arcade game in a store .| A man in a blue polo and jeans plays an arcade game in a store .|blue
98208372.jpg|0| A medical room with a man dressed in [MASK] .| A medical room with a man dressed in blue .|blue
409468643.jpg|0| A teenage boy with a [MASK] headband looking right , a crowd in the background .| A teenage boy with a white headband looking right , a crowd in the background .|white
1429714512.jpg|0| A man with a [MASK] hat and gray shirt is working on a crafts cart .| A man with a green hat and gray shirt is working on a crafts cart .|green
197924859.jpg|0| The girl sitting next to the man wearing a [MASK] t-shirt is eating french fries .| The girl sitting next to the man wearing a white t-shirt is eating french fries .|white
3501868312.jpg|0| a girl wearing a green scarf and [MASK] jeans is lifting her leg in the air .| a girl wearing a green scarf and blue jeans is lifting her leg in the air .|blue
3159447439.jpg|0| Construction men wearing [MASK] reflective vests work in a subway station .| Construction men wearing orange reflective vests work in a subway station .|orange
4443034596.jpg|0| A group of people in [MASK] shirts stand on a grass pitch covered with many dark balls .| A group of people in white shirts stand on a grass pitch covered with many dark balls .|white
295258727.jpg|0| Men playing a sports game with two men in white on top of a man in [MASK] .| Men playing a sports game with two men in white on top of a man in black .|black
3353313448.jpg|0| Two guys , one [MASK] and one white , smiling for the camera .| Two guys , one black and one white , smiling for the camera .|black
4843548093.jpg|0| A person in a [MASK] safety vest kneeling in the street .| A person in a yellow safety vest kneeling in the street .|yellow
3887428186.jpg|0| A runner in a [MASK] shirt has the rode to himself .| A runner in a red shirt has the rode to himself .|red
6332487919.jpg|0| Three young gymnasts wearing [MASK] and teal leotards .| Three young gymnasts wearing black and teal leotards .|black
3536860526.jpg|0| A swimmer in a [MASK] bathing suit is smiling for a photo .| A swimmer in a blue bathing suit is smiling for a photo .|blue
1187593464.jpg|0| A [MASK] woman singing into a mic .| A black woman singing into a mic .|black
302915813.jpg|0| A guy in [MASK] jersey jumping a hurdle and splashing in water .| A guy in red jersey jumping a hurdle and splashing in water .|red
4700639206.jpg|0| A man is recording something with a [MASK] flag behind him .| A man is recording something with a red flag behind him .|red
2334045755.jpg|0| A man with facial hair in [MASK] clothes eating a steak .| A man with facial hair in white clothes eating a steak .|white
4460718932.jpg|0| A [MASK] shaggy dog wants a bite of its owners ice cream cone .| A white shaggy dog wants a bite of its owners ice cream cone .|white
4612748550.jpg|0| Two men sleep on a train in Asia while a woman in [MASK] looks to her left .| Two men sleep on a train in Asia while a woman in blue looks to her left .|blue
5919020.jpg|0| A little Asian boy has on a [MASK] shirt , while holding a small [MASK] shovel .| A little Asian boy has on a green shirt , while holding a small green shovel .|green
7760722986.jpg|0| A person in a [MASK] jacket is sitting on with their pack next to them .| A person in a yellow jacket is sitting on with their pack next to them .|yellow
3465000218.jpg|0| The gymnast is wearing a [MASK] outfit and jumping .| The gymnast is wearing a red outfit and jumping .|red
8006241096.jpg|0| a group of people in [MASK] coats holding sheep .| a group of people in white coats holding sheep .|white
3971895107.jpg|0| Man in an [MASK] blanket sleeps on the street .| Man in an orange blanket sleeps on the street .|orange
502783522.jpg|0| The little boy is wearing a [MASK] shirt and playing baseball .| The little boy is wearing a blue shirt and playing baseball .|blue
4828423483.jpg|0| Bald man in [MASK] clothes sits on a bench in front of a large truck .| Bald man in black clothes sits on a bench in front of a large truck .|black
3282649301.jpg|0| Cheerleaders wearing [MASK] walk onto the football field .| Cheerleaders wearing blue walk onto the football field .|blue
4871416563.jpg|0| A man in [MASK] walking down a street .| A man in black walking down a street .|black
4440322311.jpg|0| A woman with a tall , red , white , and [MASK] hat sits on the ground .| A woman with a tall , red , white , and blue hat sits on the ground .|blue
4006075273.jpg|0| The man has on a yellow jacket and a [MASK] helmet .| The man has on a yellow jacket and a white helmet .|white
3711611500.jpg|0| A little girl in a [MASK] sweater appears to be scared .| A little girl in a yellow sweater appears to be scared .|yellow
4620203846.jpg|0| Lady with a [MASK] outfit and headset in her ear is fixing coffee .| Lady with a black outfit and headset in her ear is fixing coffee .|black
3579368231.jpg|0| Two men and a dog are standing among rolling [MASK] hills .| Two men and a dog are standing among rolling green hills .|green
4447268988.jpg|0| A woman in bright [MASK] dress dances with man| A woman in bright orange dress dances with man|orange
212332005.jpg|0| A man with a bright [MASK] shirt and crazy shades crosses the street .| A man with a bright orange shirt and crazy shades crosses the street .|orange
3050114829.jpg|0| Two girls in [MASK] tops are kneeling .| Two girls in white tops are kneeling .|white
4752537082.jpg|0| An elderly woman in a [MASK] print dress works with twine on an old wooden machine .| An elderly woman in a blue print dress works with twine on an old wooden machine .|blue
4474230746.jpg|0| a crowd wearing [MASK] , cheers on the [MASK] football team .| a crowd wearing red , cheers on the red football team .|red
5114288800.jpg|0| A man in [MASK] holding a bundle of hay .| A man in black holding a bundle of hay .|black
4013904088.jpg|0| A man in a [MASK] jacket with a guitar talks to another man .| A man in a black jacket with a guitar talks to another man .|black
43400872.jpg|0| Two men sit outside a cafe painted [MASK] .| Two men sit outside a cafe painted blue .|blue
931156700.jpg|0| A lady wearing a [MASK] t-shirt is screaming into a microphone as she sings for a band .| A lady wearing a black t-shirt is screaming into a microphone as she sings for a band .|black
4806601649.jpg|0| A brunette lady in a [MASK] shirt rings up a customer at a store .| A brunette lady in a blue shirt rings up a customer at a store .|blue
906991263.jpg|0| Cyclist in [MASK] shirt rides past graffiti .| Cyclist in yellow shirt rides past graffiti .|yellow
360947664.jpg|0| A man with glasses and a [MASK] vest operates a machine .| A man with glasses and a red vest operates a machine .|red
4774376310.jpg|0| A large group of people are riding on a [MASK] roller coaster .| A large group of people are riding on a blue roller coaster .|blue
3440160917.jpg|0| The little boy in the [MASK] shorts is going to shoot a basket .| The little boy in the red shorts is going to shoot a basket .|red
4113033557.jpg|0| A man in a [MASK] shirt and two women hold beer| A man in a red shirt and two women hold beer|red
1130295306.jpg|0| A toddler in overalls has a [MASK] powder on his clothing and the floor .| A toddler in overalls has a white powder on his clothing and the floor .|white
739944487.jpg|0| The small baby in a [MASK] has the lower half of her body buried in sand .| The small baby in a yellow has the lower half of her body buried in sand .|yellow
362143915.jpg|0| Distant person with [MASK] backpack hiking in rocky area , mountains in background .| Distant person with blue backpack hiking in rocky area , mountains in background .|blue
4862281139.jpg|0| A [MASK] crane stands tall as it looks out upon the ocean .| A white crane stands tall as it looks out upon the ocean .|white
447722389.jpg|0| A man is wearing a [MASK] jacket and has on headphones .| A man is wearing a black jacket and has on headphones .|black
4963016379.jpg|0| A young girl just jumped out of her [MASK] swing .| A young girl just jumped out of her yellow swing .|yellow
4607217117.jpg|0| A blond woman dressed in black and [MASK] is running .| A blond woman dressed in black and red is running .|red
7157813418.jpg|0| A man with glasses holding an infant dressed in a [MASK] jumper .| A man with glasses holding an infant dressed in a white jumper .|white
2396746868.jpg|0| A man with a mustache wearing a black and [MASK] plaid shirt plays guitar .| A man with a mustache wearing a black and red plaid shirt plays guitar .|red
3029928396.jpg|0| A woman in [MASK] outside her home with kids on swing set .| A woman in blue outside her home with kids on swing set .|blue
3579131288.jpg|0| A group of dancers wearing [MASK] spandex are dancing in a studio .| A group of dancers wearing black spandex are dancing in a studio .|black
239807547.jpg|0| A little boy is wearing a climbing harness and a [MASK] helmet .| A little boy is wearing a climbing harness and a blue helmet .|blue
110671345.jpg|0| The [MASK] dog brings a stick from the water .| The white dog brings a stick from the water .|white
5405152070.jpg|0| A male wearing a [MASK] button up shirt is riding a bull at a rodeo .| A male wearing a green button up shirt is riding a bull at a rodeo .|green
